customer_id,recency_days,freq_30d,freq_90d,monetary_90d,freq_ratio,churn
C01465,2.0,7.0,18.0,1056.2,0.3888888672839518,0
C01466,3.0,4.0,8.0,654.37,0.4999999375000079,0
C01467,332.0,0.0,0.0,0.0,0.0,1
C01468,50.0,0.0,1.0,14.07,0.0,1
C01469,65.0,0.0,1.0,95.23,0.0,1
C01470,45.0,0.0,5.0,252.6,0.0,1
C01471,81.0,0.0,2.0,145.01,0.0,0
C01472,365.0,0.0,0.0,0.0,0.0,1
C01473,3.0,4.0,8.0,380.55999999999995,0.4999999375000079,0
C01474,13.0,1.0,2.0,60.72,0.499999750000125,0
C01475,41.0,0.0,1.0,29.3,0.0,1
C01476,28.0,2.0,7.0,322.63,0.285714244897965,0
C01477,13.0,1.0,1.0,81.93,0.9999990000010001,0
C01478,261.0,0.0,0.0,0.0,0.0,1
C01479,31.0,0.0,5.0,475.32,0.0,0
C01480,6.0,3.0,4.0,166.84,0.7499998125000469,0
C01481,401.0,0.0,0.0,0.0,0.0,0
C01482,17.0,1.0,4.0,221.74,0.24999993750001562,0
C01483,256.0,0.0,0.0,0.0,0.0,0
C01484,155.0,0.0,0.0,0.0,0.0,0
C01485,11.0,1.0,2.0,80.44999999999999,0.499999750000125,0
C01486,24.0,1.0,7.0,314.19999999999993,0.1428571224489825,0
C01487,1.0,1.0,2.0,39.08,0.499999750000125,0
C01488,2.0,5.0,20.0,958.92,0.2499999875000006,0
C01489,53.0,0.0,1.0,43.07,0.0,1
C01490,1.0,2.0,12.0,899.2400000000001,0.16666665277777895,0
C01491,224.0,0.0,0.0,0.0,0.0,0
C01492,2.0,6.0,19.0,1036.0,0.31578945706371275,0
C01493,4.0,1.0,4.0,286.63,0.24999993750001562,1
C01494,2.0,5.0,10.0,1125.1,0.499999950000005,1
C01495,55.0,0.0,2.0,79.08,0.0,0
C01496,336.0,0.0,0.0,0.0,0.0,1
C01497,65.0,0.0,1.0,31.15,0.0,0
C01498,7.0,1.0,3.0,280.28,0.33333322222225925,0
C01499,254.0,0.0,0.0,0.0,0.0,0
C01500,9.0,2.0,6.0,303.16,0.33333327777778704,0
C01501,46.0,0.0,3.0,286.03,0.0,1
C01502,6.0,2.0,8.0,565.6999999999999,0.24999996875000394,0
C01503,43.0,0.0,4.0,309.19,0.0,0
C01504,2.0,5.0,14.0,624.3100000000001,0.3571428316326549,0
C01505,9.0,3.0,3.0,217.07,0.9999996666667778,0
C01506,3.0,1.0,5.0,412.62,0.199999960000008,0
C01507,57.0,0.0,2.0,104.14999999999999,0.0,0
C01508,2.0,1.0,3.0,192.62,0.33333322222225925,0
C01509,7.0,2.0,4.0,95.46000000000001,0.49999987500003124,1
C01510,78.0,0.0,1.0,84.26,0.0,0
C01511,260.0,0.0,0.0,0.0,0.0,1
C01512,33.0,0.0,1.0,18.39,0.0,1
C01513,184.0,0.0,0.0,0.0,0.0,0
C01514,25.0,2.0,13.0,939.91,0.15384614201183525,0
C01515,26.0,1.0,8.0,416.63,0.12499998437500197,0
C01516,41.0,0.0,1.0,33.57,0.0,0
C01517,29.0,1.0,3.0,469.13,0.33333322222225925,0
C01518,5.0,5.0,11.0,559.1800000000001,0.4545454132231443,0
C01519,16.0,3.0,5.0,126.55000000000001,0.599999880000024,0
C01520,22.0,2.0,6.0,254.79999999999998,0.33333327777778704,0
C01521,0.0,4.0,11.0,538.72,0.3636363305785154,0
C01522,36.0,0.0,1.0,70.94,0.0,0
C01523,8.0,2.0,6.0,326.32000000000005,0.33333327777778704,0
C01524,108.0,0.0,0.0,0.0,0.0,1
C01525,37.0,0.0,1.0,40.81,0.0,0
C01526,41.0,0.0,3.0,375.34000000000003,0.0,0
C01527,6.0,1.0,3.0,156.04000000000002,0.33333322222225925,0
C01528,2.0,1.0,1.0,26.05,0.9999990000010001,0
C01529,81.0,0.0,2.0,58.709999999999994,0.0,0
C01530,15.0,1.0,1.0,37.84,0.9999990000010001,1
C01531,3.0,1.0,3.0,125.33,0.33333322222225925,1
C01532,30.0,0.0,3.0,246.81,0.0,1
C01533,4.0,3.0,17.0,1244.3,0.17647057785467188,0
C01534,160.0,0.0,0.0,0.0,0.0,0
C01535,10.0,3.0,8.0,533.8,0.3749999531250059,0
C01536,2.0,1.0,1.0,105.73,0.9999990000010001,1
C01537,125.0,0.0,0.0,0.0,0.0,1
C01538,35.0,0.0,1.0,41.88,0.0,1
C01539,13.0,1.0,2.0,123.29,0.499999750000125,0
C01540,0.0,4.0,9.0,506.56000000000006,0.44444439506173394,0
C01541,9.0,2.0,7.0,537.0400000000001,0.285714244897965,0
C01542,169.0,0.0,0.0,0.0,0.0,1
C01543,8.0,3.0,7.0,502.09,0.4285713673469475,0
C01544,186.0,0.0,0.0,0.0,0.0,1
C01545,323.0,0.0,0.0,0.0,0.0,1
C01546,60.0,0.0,2.0,81.46,0.0,0
C01547,6.0,2.0,5.0,204.23000000000002,0.399999920000016,1
C01548,1.0,4.0,9.0,514.5899999999999,0.44444439506173394,0
C01549,111.0,0.0,0.0,0.0,0.0,1
C01550,327.0,0.0,0.0,0.0,0.0,1
C01552,0.0,3.0,5.0,182.04,0.599999880000024,0
C01553,20.0,1.0,2.0,100.9,0.499999750000125,0
C01554,0.0,4.0,13.0,896.4400000000002,0.3076922840236705,0
C01555,29.0,1.0,1.0,107.5,0.9999990000010001,0
C01556,98.0,0.0,0.0,0.0,0.0,0
C01557,29.0,1.0,2.0,46.58,0.499999750000125,1
C01558,30.0,0.0,3.0,141.32,0.0,1
C01559,89.0,0.0,1.0,37.32,0.0,1
C01560,12.0,1.0,5.0,234.66000000000003,0.199999960000008,0
C01561,23.0,1.0,2.0,151.65,0.499999750000125,1
C01562,4.0,3.0,6.0,547.77,0.49999991666668053,0
C01563,18.0,2.0,2.0,85.9,0.99999950000025,0
C01564,32.0,0.0,5.0,214.84,0.0,0
C01565,160.0,0.0,0.0,0.0,0.0,1
C01566,13.0,1.0,1.0,6.07,0.9999990000010001,0
C01567,213.0,0.0,0.0,0.0,0.0,1
C01568,154.0,0.0,0.0,0.0,0.0,0
C01569,17.0,2.0,8.0,521.75,0.24999996875000394,0
C01570,1.0,3.0,8.0,466.65,0.3749999531250059,1
C01571,11.0,2.0,16.0,996.5500000000001,0.12499999218750048,0
C01572,23.0,1.0,18.0,1241.96,0.055555552469135974,0
C01573,8.0,2.0,14.0,403.59999999999997,0.14285713265306196,0
C01574,13.0,2.0,7.0,442.16999999999996,0.285714244897965,0
C01575,14.0,1.0,4.0,232.51,0.24999993750001562,1
C01576,30.0,0.0,4.0,116.75,0.0,0
C01577,3.0,1.0,2.0,153.77,0.499999750000125,0
C01578,215.0,0.0,0.0,0.0,0.0,0
C01579,8.0,4.0,10.0,274.99,0.39999996000000404,0
C01580,11.0,1.0,7.0,306.8,0.1428571224489825,1
C01581,40.0,0.0,3.0,108.82,0.0,0
C01582,18.0,3.0,8.0,523.48,0.3749999531250059,1
C01583,340.0,0.0,0.0,0.0,0.0,1
C01584,7.0,7.0,14.0,931.22,0.49999996428571686,0
C01585,60.0,0.0,1.0,32.94,0.0,1
C01586,123.0,0.0,0.0,0.0,0.0,0
C01587,25.0,1.0,1.0,15.03,0.9999990000010001,0
C01588,146.0,0.0,0.0,0.0,0.0,1
C01589,21.0,1.0,5.0,553.15,0.199999960000008,0
C01590,14.0,2.0,3.0,234.25,0.6666664444445185,1
C01591,1.0,12.0,51.0,2744.9399999999996,0.23529411303344877,0
C01592,90.0,0.0,0.0,0.0,0.0,0
C01593,25.0,1.0,1.0,26.96,0.9999990000010001,0
C01594,72.0,0.0,1.0,4.82,0.0,1
C01595,24.0,1.0,4.0,326.54,0.24999993750001562,1
C01596,2.0,2.0,8.0,483.36,0.24999996875000394,0
C01597,397.0,0.0,0.0,0.0,0.0,1
C01598,135.0,0.0,0.0,0.0,0.0,1
C01599,345.0,0.0,0.0,0.0,0.0,1
C01600,129.0,0.0,0.0,0.0,0.0,1
C01601,0.0,3.0,9.0,362.56,0.33333329629630043,0
C01602,22.0,1.0,3.0,196.76,0.33333322222225925,1
C01603,15.0,3.0,8.0,618.47,0.3749999531250059,0
C01604,1.0,5.0,7.0,495.12,0.7142856122449125,0
C01605,14.0,1.0,4.0,198.47000000000003,0.24999993750001562,1
C01606,2.0,5.0,8.0,503.67,0.6249999218750099,0
C01607,9.0,4.0,10.0,459.8,0.39999996000000404,0
C01608,29.0,1.0,2.0,140.6,0.499999750000125,1
C01609,81.0,0.0,4.0,537.5500000000001,0.0,0
C01610,6.0,1.0,1.0,1.91,0.9999990000010001,1
C01611,39.0,0.0,1.0,60.72,0.0,0
C01613,5.0,4.0,20.0,632.5999999999999,0.1999999900000005,0
C01614,27.0,1.0,1.0,104.24,0.9999990000010001,1
C01615,7.0,3.0,8.0,299.75,0.3749999531250059,0
C01616,3.0,2.0,2.0,43.04,0.99999950000025,0
C01617,102.0,0.0,0.0,0.0,0.0,0
C01618,366.0,0.0,0.0,0.0,0.0,1
C01619,5.0,1.0,2.0,23.83,0.499999750000125,1
C01620,27.0,1.0,1.0,42.94,0.9999990000010001,1
C01621,35.0,0.0,7.0,352.87,0.0,1
C01622,1.0,2.0,3.0,185.38,0.6666664444445185,0
C01623,46.0,0.0,4.0,178.63,0.0,0
C01624,265.0,0.0,0.0,0.0,0.0,1
C01625,15.0,2.0,4.0,325.12,0.49999987500003124,1
C01626,0.0,2.0,6.0,316.82,0.33333327777778704,1
C01627,4.0,6.0,15.0,629.16,0.39999997333333515,0
C01628,29.0,1.0,3.0,85.81,0.33333322222225925,0
C01629,103.0,0.0,0.0,0.0,0.0,1
C01630,24.0,1.0,1.0,1.79,0.9999990000010001,1
C01631,57.0,0.0,2.0,74.78,0.0,1
C01632,71.0,0.0,2.0,300.06,0.0,1
C01633,3.0,2.0,11.0,410.86000000000007,0.1818181652892577,0
C01634,37.0,0.0,4.0,164.51999999999998,0.0,0
C01635,1.0,1.0,1.0,242.98,0.9999990000010001,0
C01636,81.0,0.0,1.0,61.34,0.0,1
C01637,79.0,0.0,1.0,113.54,0.0,0
C01638,7.0,2.0,7.0,180.39,0.285714244897965,0
C01639,24.0,1.0,3.0,62.379999999999995,0.33333322222225925,0
C01640,33.0,0.0,1.0,83.67,0.0,1
C01641,18.0,1.0,1.0,21.82,0.9999990000010001,1
C01642,4.0,2.0,4.0,166.26,0.49999987500003124,0
C01643,1.0,13.0,42.0,2088.24,0.3095238021541952,0
C01644,217.0,0.0,0.0,0.0,0.0,1
C01645,164.0,0.0,0.0,0.0,0.0,1
C01647,6.0,2.0,4.0,268.79999999999995,0.49999987500003124,0
C01648,14.0,2.0,5.0,201.94000000000003,0.399999920000016,0
C01649,47.0,0.0,1.0,41.91,0.0,0
C01650,35.0,0.0,2.0,92.57,0.0,0
C01651,4.0,3.0,3.0,154.64000000000001,0.9999996666667778,1
C01652,88.0,0.0,1.0,22.29,0.0,0
C01653,24.0,1.0,2.0,101.25999999999999,0.499999750000125,0
C01654,302.0,0.0,0.0,0.0,0.0,1
C01655,244.0,0.0,0.0,0.0,0.0,1
C01656,163.0,0.0,0.0,0.0,0.0,1
C01657,85.0,0.0,1.0,58.66,0.0,1
C01658,15.0,4.0,9.0,295.17,0.44444439506173394,0
C01659,231.0,0.0,0.0,0.0,0.0,1
C01660,1.0,4.0,21.0,1226.66,0.19047618140589612,0
C01661,88.0,0.0,1.0,26.39,0.0,1
C01662,1.0,4.0,8.0,421.03999999999996,0.4999999375000079,0
C01663,8.0,1.0,2.0,237.54999999999998,0.499999750000125,0
C01664,13.0,1.0,1.0,58.11,0.9999990000010001,0
C01665,162.0,0.0,0.0,0.0,0.0,1
C01666,24.0,1.0,1.0,46.09,0.9999990000010001,1
C01667,11.0,3.0,4.0,784.1999999999999,0.7499998125000469,1
C01668,8.0,2.0,7.0,416.3,0.285714244897965,0
C01669,220.0,0.0,0.0,0.0,0.0,1
C01670,245.0,0.0,0.0,0.0,0.0,1
C01671,2.0,3.0,4.0,122.62,0.7499998125000469,0
C01672,14.0,1.0,2.0,220.12,0.499999750000125,0
C01673,0.0,1.0,8.0,568.68,0.12499998437500197,1
C01674,3.0,2.0,6.0,184.86,0.33333327777778704,0
C01675,39.0,0.0,2.0,70.65,0.0,0
C01676,50.0,0.0,1.0,16.72,0.0,1
C01677,25.0,1.0,1.0,11.66,0.9999990000010001,1
C01678,172.0,0.0,0.0,0.0,0.0,1
C01679,24.0,1.0,4.0,161.43,0.24999993750001562,0
C01680,30.0,0.0,1.0,13.08,0.0,0
C01681,47.0,0.0,1.0,115.14,0.0,0
C01682,7.0,2.0,3.0,143.46,0.6666664444445185,0
C01683,11.0,1.0,2.0,323.28999999999996,0.499999750000125,0
C01684,3.0,1.0,2.0,399.46999999999997,0.499999750000125,1
C01685,103.0,0.0,0.0,0.0,0.0,1
C01686,249.0,0.0,0.0,0.0,0.0,1
C01687,22.0,1.0,6.0,234.56,0.16666663888889352,0
C01688,4.0,3.0,8.0,358.10999999999996,0.3749999531250059,0
C01689,8.0,5.0,8.0,420.27,0.6249999218750099,1
C01690,202.0,0.0,0.0,0.0,0.0,1
C01691,94.0,0.0,0.0,0.0,0.0,1
C01692,41.0,0.0,2.0,118.12,0.0,0
C01693,22.0,2.0,3.0,99.15,0.6666664444445185,1
C01694,222.0,0.0,0.0,0.0,0.0,1
C01695,55.0,0.0,4.0,174.51,0.0,1
C01697,23.0,2.0,2.0,95.25999999999999,0.99999950000025,1
C01698,7.0,2.0,11.0,349.97,0.1818181652892577,0
C01699,0.0,3.0,4.0,283.65,0.7499998125000469,1
C01700,23.0,1.0,4.0,293.03999999999996,0.24999993750001562,1
C01701,17.0,1.0,6.0,282.18,0.16666663888889352,0
C01702,397.0,0.0,0.0,0.0,0.0,1
C01703,52.0,0.0,6.0,176.7,0.0,0
C01704,10.0,2.0,4.0,140.09,0.49999987500003124,0
C01705,21.0,1.0,3.0,346.97,0.33333322222225925,0
C01706,56.0,0.0,2.0,67.45,0.0,0
C01707,24.0,1.0,2.0,62.54,0.499999750000125,0
C01708,351.0,0.0,0.0,0.0,0.0,1
C01709,67.0,0.0,1.0,109.22,0.0,1
C01710,19.0,5.0,12.0,686.69,0.41666663194444736,0
C01711,3.0,3.0,8.0,441.85,0.3749999531250059,0
C01712,1.0,6.0,10.0,757.92,0.599999940000006,0
C01713,4.0,1.0,4.0,177.94,0.24999993750001562,0
C01714,39.0,0.0,4.0,350.77,0.0,1
C01715,4.0,5.0,11.0,1208.7000000000003,0.4545454132231443,1
C01716,37.0,0.0,2.0,82.13,0.0,0
C01717,14.0,1.0,10.0,553.22,0.09999999000000101,0
C01718,100.0,0.0,0.0,0.0,0.0,1
C01719,390.0,0.0,0.0,0.0,0.0,1
C01720,8.0,4.0,10.0,545.53,0.39999996000000404,0
C01721,63.0,0.0,2.0,196.39,0.0,1
C01722,2.0,4.0,11.0,532.46,0.3636363305785154,0
C01723,23.0,3.0,11.0,553.0,0.2727272479338866,0
C01724,0.0,5.0,14.0,1053.1699999999998,0.3571428316326549,0
C01725,3.0,3.0,4.0,180.56,0.7499998125000469,0
C01726,0.0,3.0,11.0,646.3100000000001,0.2727272479338866,0
C01727,1.0,4.0,6.0,440.02000000000004,0.6666665555555741,0
C01728,354.0,0.0,0.0,0.0,0.0,0
C01729,168.0,0.0,0.0,0.0,0.0,1
C01730,0.0,2.0,6.0,401.56000000000006,0.33333327777778704,0
C01732,31.0,0.0,2.0,71.6,0.0,0
C01733,14.0,1.0,5.0,290.83000000000004,0.199999960000008,1
C01734,7.0,1.0,1.0,49.14,0.9999990000010001,1
C01735,8.0,4.0,9.0,522.6800000000001,0.44444439506173394,0
C01736,91.0,0.0,0.0,0.0,0.0,1
C01737,5.0,4.0,5.0,455.53,0.799999840000032,0
C01738,0.0,7.0,17.0,994.8599999999999,0.4117646816609011,0
C01740,18.0,1.0,4.0,195.57000000000002,0.24999993750001562,0
C01741,179.0,0.0,0.0,0.0,0.0,1
C01742,60.0,0.0,2.0,18.75,0.0,0
C01743,4.0,5.0,11.0,576.63,0.4545454132231443,0
C01744,69.0,0.0,1.0,17.35,0.0,0
C01745,0.0,2.0,5.0,219.27000000000004,0.399999920000016,0
C01746,6.0,7.0,20.0,1272.85,0.34999998250000086,0
C01747,6.0,2.0,2.0,165.98,0.99999950000025,0
C01748,37.0,0.0,1.0,8.25,0.0,0
C01749,10.0,1.0,3.0,52.76,0.33333322222225925,0
C01750,2.0,5.0,11.0,490.15,0.4545454132231443,0
C01751,0.0,5.0,16.0,793.05,0.3124999804687512,1
C01754,1.0,6.0,33.0,2024.52,0.18181817630854014,0
C01755,21.0,1.0,5.0,373.44,0.199999960000008,0
C01756,145.0,0.0,0.0,0.0,0.0,1
C01757,36.0,0.0,1.0,75.97,0.0,0
C01758,69.0,0.0,1.0,93.35,0.0,0
C01759,80.0,0.0,1.0,112.75,0.0,1
C01760,9.0,1.0,1.0,39.16,0.9999990000010001,0
C01761,12.0,1.0,1.0,62.73,0.9999990000010001,0
C01762,128.0,0.0,0.0,0.0,0.0,1
C01763,13.0,1.0,8.0,584.97,0.12499998437500197,1
C01764,28.0,1.0,1.0,21.25,0.9999990000010001,0
C01765,8.0,2.0,6.0,271.33,0.33333327777778704,0
C01766,7.0,1.0,2.0,24.490000000000002,0.499999750000125,0
C01767,4.0,4.0,7.0,323.84999999999997,0.57142848979593,0
C01768,14.0,1.0,3.0,41.32,0.33333322222225925,1
C01769,4.0,2.0,15.0,1020.5400000000001,0.13333332444444504,0
C01770,69.0,0.0,1.0,23.23,0.0,0
C01773,81.0,0.0,1.0,18.33,0.0,1
C01774,52.0,0.0,8.0,376.3,0.0,0
C01775,81.0,0.0,5.0,270.22,0.0,0
C01776,48.0,0.0,2.0,252.12,0.0,1
C01777,0.0,2.0,4.0,65.84,0.49999987500003124,0
C01778,83.0,0.0,1.0,158.09,0.0,0
C01779,84.0,0.0,3.0,22.56,0.0,0
C01780,8.0,5.0,15.0,452.77000000000004,0.3333333111111126,0
C01781,6.0,1.0,3.0,76.25,0.33333322222225925,0
C01782,296.0,0.0,0.0,0.0,0.0,1
C01783,33.0,0.0,1.0,18.01,0.0,1
C01784,412.0,0.0,0.0,0.0,0.0,0
C01785,27.0,1.0,7.0,317.55,0.1428571224489825,0
C01786,382.0,0.0,0.0,0.0,0.0,1
C01787,273.0,0.0,0.0,0.0,0.0,1
C01788,108.0,0.0,0.0,0.0,0.0,1
C01789,50.0,0.0,1.0,59.29,0.0,0
C01790,10.0,2.0,3.0,407.52,0.6666664444445185,0
C01791,170.0,0.0,0.0,0.0,0.0,1
C01792,23.0,1.0,12.0,555.1,0.08333332638888948,0
C01793,2.0,11.0,34.0,1805.2800000000002,0.32352940224913523,0
C01794,66.0,0.0,1.0,8.75,0.0,0
C01795,1.0,1.0,2.0,193.97000000000003,0.499999750000125,1
C01796,32.0,0.0,6.0,289.15000000000003,0.0,1
C01797,14.0,2.0,5.0,139.03,0.399999920000016,0
C01798,0.0,5.0,5.0,562.2,0.99999980000004,0
C01799,113.0,0.0,0.0,0.0,0.0,1
C01800,140.0,0.0,0.0,0.0,0.0,1
C01801,52.0,0.0,2.0,123.73,0.0,0
C01802,27.0,1.0,1.0,149.9,0.9999990000010001,1
C01803,31.0,0.0,3.0,138.97,0.0,0
C01804,27.0,1.0,1.0,53.37,0.9999990000010001,1
C01805,7.0,3.0,4.0,356.89,0.7499998125000469,0
C01806,10.0,2.0,2.0,43.59,0.99999950000025,0
C01807,324.0,0.0,0.0,0.0,0.0,1
C01808,3.0,2.0,6.0,266.24,0.33333327777778704,0
C01809,3.0,3.0,6.0,385.99,0.49999991666668053,0
C01810,3.0,6.0,16.0,777.6,0.37499997656250145,0
C01811,3.0,3.0,5.0,619.9200000000001,0.599999880000024,0
C01812,16.0,1.0,2.0,146.25,0.499999750000125,0
C01813,6.0,2.0,3.0,124.04,0.6666664444445185,0
C01814,32.0,0.0,7.0,303.33,0.0,1
C01815,13.0,4.0,9.0,488.13,0.44444439506173394,0
C01816,362.0,0.0,0.0,0.0,0.0,1
C01817,70.0,0.0,2.0,37.06,0.0,0
C01818,10.0,1.0,1.0,94.37,0.9999990000010001,0
C01819,49.0,0.0,1.0,20.19,0.0,0
C01820,19.0,1.0,3.0,191.35,0.33333322222225925,1
C01821,83.0,0.0,3.0,52.12,0.0,0
C01822,73.0,0.0,1.0,8.44,0.0,0
C01823,6.0,2.0,10.0,266.02,0.19999998000000202,0
C01824,28.0,1.0,1.0,7.25,0.9999990000010001,1
C01825,14.0,3.0,9.0,656.3399999999999,0.33333329629630043,0
C01826,0.0,2.0,13.0,858.5899999999999,0.15384614201183525,0
C01827,25.0,3.0,10.0,615.5000000000001,0.299999970000003,0
C01828,9.0,1.0,3.0,232.76000000000002,0.33333322222225925,0
C01830,77.0,0.0,1.0,147.55,0.0,0
C01831,35.0,0.0,1.0,24.98,0.0,0
C01832,32.0,0.0,1.0,51.44,0.0,0
C01833,395.0,0.0,0.0,0.0,0.0,0
C01834,6.0,2.0,4.0,222.71,0.49999987500003124,0
C01835,34.0,0.0,1.0,178.97,0.0,0
C01836,10.0,1.0,7.0,373.96000000000004,0.1428571224489825,0
C01837,321.0,0.0,0.0,0.0,0.0,0
C01838,423.0,0.0,0.0,0.0,0.0,1
C01839,9.0,3.0,11.0,531.7800000000001,0.2727272479338866,0
C01840,305.0,0.0,0.0,0.0,0.0,1
C01841,14.0,1.0,5.0,165.75,0.199999960000008,0
C01842,40.0,0.0,2.0,73.8,0.0,1
C01843,46.0,0.0,2.0,172.02,0.0,1
C01844,4.0,2.0,6.0,243.14999999999998,0.33333327777778704,0
C01845,127.0,0.0,0.0,0.0,0.0,1
C01846,44.0,0.0,2.0,25.9,0.0,0
C01847,21.0,1.0,1.0,136.34,0.9999990000010001,1
C01848,329.0,0.0,0.0,0.0,0.0,1
C01849,21.0,1.0,5.0,387.61,0.199999960000008,0
C01850,1.0,5.0,8.0,356.71000000000004,0.6249999218750099,0
C01851,21.0,1.0,2.0,79.99,0.499999750000125,1
C01852,21.0,1.0,3.0,117.28999999999999,0.33333322222225925,0
C01853,246.0,0.0,0.0,0.0,0.0,1
C01854,63.0,0.0,2.0,81.38,0.0,0
C01855,345.0,0.0,0.0,0.0,0.0,0
C01856,261.0,0.0,0.0,0.0,0.0,1
C01857,292.0,0.0,0.0,0.0,0.0,0
C01858,4.0,4.0,11.0,948.9699999999999,0.3636363305785154,0
C01859,13.0,1.0,5.0,223.67,0.199999960000008,0
C01860,17.0,1.0,3.0,140.78,0.33333322222225925,0
C01861,0.0,3.0,12.0,582.3799999999999,0.2499999791666684,0
C01862,48.0,0.0,1.0,15.48,0.0,1
C01863,2.0,2.0,7.0,583.0999999999999,0.285714244897965,0
C01864,0.0,9.0,18.0,1079.31,0.49999997222222375,0
C01865,31.0,0.0,2.0,174.31,0.0,0
C01867,47.0,0.0,2.0,119.85,0.0,0
C01868,5.0,1.0,5.0,389.54,0.199999960000008,0
C01869,6.0,1.0,2.0,32.35,0.499999750000125,0
C01870,325.0,0.0,0.0,0.0,0.0,1
C01871,226.0,0.0,0.0,0.0,0.0,1
C01872,81.0,0.0,1.0,54.08,0.0,0
C01873,5.0,1.0,1.0,24.13,0.9999990000010001,1
C01874,13.0,2.0,4.0,84.17999999999999,0.49999987500003124,1
C01875,11.0,3.0,7.0,692.8499999999999,0.4285713673469475,0
C01876,0.0,9.0,40.0,4134.03,0.22499999437500015,0
C01877,1.0,1.0,4.0,255.84,0.24999993750001562,1
C01878,20.0,1.0,4.0,115.77999999999999,0.24999993750001562,1
C01879,127.0,0.0,0.0,0.0,0.0,1
C01880,7.0,1.0,5.0,88.02000000000001,0.199999960000008,0
C01881,38.0,0.0,5.0,450.07,0.0,0
C01882,31.0,0.0,3.0,357.0,0.0,1
C01883,35.0,0.0,1.0,21.29,0.0,0
C01884,227.0,0.0,0.0,0.0,0.0,1
C01885,49.0,0.0,5.0,357.34000000000003,0.0,1
C01886,81.0,0.0,1.0,3.99,0.0,0
C01887,5.0,3.0,7.0,246.12,0.4285713673469475,0
C01888,170.0,0.0,0.0,0.0,0.0,1
C01889,60.0,0.0,2.0,29.36,0.0,0
C01890,81.0,0.0,5.0,146.68,0.0,0
C01891,233.0,0.0,0.0,0.0,0.0,1
C01892,3.0,9.0,12.0,600.2900000000001,0.7499999375000053,0
C01893,5.0,1.0,4.0,215.46,0.24999993750001562,0
C01894,1.0,4.0,6.0,235.69,0.6666665555555741,1
C01895,11.0,2.0,3.0,149.07,0.6666664444445185,1
C01896,410.0,0.0,0.0,0.0,0.0,1
C01897,0.0,1.0,2.0,85.74000000000001,0.499999750000125,1
C01898,65.0,0.0,5.0,321.85,0.0,0
C01899,23.0,1.0,1.0,12.51,0.9999990000010001,1
C01900,352.0,0.0,0.0,0.0,0.0,0
C01901,2.0,4.0,8.0,315.36999999999995,0.4999999375000079,0
C01902,16.0,3.0,13.0,640.76,0.23076921301775286,0
C01903,38.0,0.0,2.0,77.02,0.0,1
C01904,24.0,1.0,5.0,499.93999999999994,0.199999960000008,0
C01905,3.0,1.0,15.0,708.2499999999999,0.06666666222222252,0
C01906,13.0,1.0,3.0,103.45,0.33333322222225925,1
C01907,2.0,1.0,3.0,139.0,0.33333322222225925,0
C01908,7.0,5.0,9.0,296.54,0.5555554938271674,0
C01909,19.0,3.0,12.0,751.83,0.2499999791666684,0
C01910,18.0,1.0,2.0,340.22,0.499999750000125,1
C01911,23.0,1.0,1.0,83.72,0.9999990000010001,1
C01912,0.0,4.0,9.0,382.57,0.44444439506173394,0
C01913,184.0,0.0,0.0,0.0,0.0,1
C01914,5.0,3.0,5.0,261.11,0.599999880000024,0
C01915,17.0,3.0,5.0,284.3,0.599999880000024,0
C01916,43.0,0.0,1.0,10.61,0.0,1
C01917,10.0,1.0,1.0,18.94,0.9999990000010001,0
C01918,20.0,1.0,1.0,33.52,0.9999990000010001,1
C01919,36.0,0.0,3.0,156.75,0.0,1
C01920,3.0,7.0,18.0,725.59,0.3888888672839518,0
C01921,24.0,1.0,3.0,264.73,0.33333322222225925,1
C01922,12.0,1.0,3.0,117.28,0.33333322222225925,0
C01923,78.0,0.0,1.0,94.12,0.0,1
C01924,76.0,0.0,1.0,29.46,0.0,1
C01925,2.0,2.0,7.0,347.33,0.285714244897965,1
C01926,33.0,0.0,4.0,93.01,0.0,1
C01927,7.0,1.0,1.0,59.89,0.9999990000010001,1
C01928,34.0,0.0,6.0,631.5799999999999,0.0,0
C01929,197.0,0.0,0.0,0.0,0.0,0
C01930,163.0,0.0,0.0,0.0,0.0,1
C01931,30.0,0.0,2.0,76.00999999999999,0.0,1
C01932,2.0,8.0,15.0,958.99,0.5333332977777802,0
C01933,35.0,0.0,4.0,227.97,0.0,0
C01934,166.0,0.0,0.0,0.0,0.0,1
C01935,43.0,0.0,1.0,28.31,0.0,0
C01936,30.0,0.0,6.0,295.46999999999997,0.0,0
C01937,1.0,2.0,6.0,420.51,0.33333327777778704,1
C01938,194.0,0.0,0.0,0.0,0.0,1
C01939,15.0,1.0,1.0,10.62,0.9999990000010001,1
C01940,245.0,0.0,0.0,0.0,0.0,0
C01941,24.0,2.0,4.0,598.83,0.49999987500003124,1
C01942,5.0,1.0,7.0,388.21000000000004,0.1428571224489825,0
C01943,1.0,4.0,11.0,584.05,0.3636363305785154,0
C01944,25.0,1.0,2.0,78.9,0.499999750000125,0
C01945,343.0,0.0,0.0,0.0,0.0,1
C01946,17.0,2.0,3.0,126.61999999999999,0.6666664444445185,0
C01947,11.0,1.0,2.0,559.8399999999999,0.499999750000125,0
C01948,8.0,4.0,10.0,448.64,0.39999996000000404,0
C01950,40.0,0.0,3.0,199.41,0.0,0
C01951,255.0,0.0,0.0,0.0,0.0,1
