customer_id,frequency,avg_amount,duration,event
C02568,14,78.28999999999999,213,1
C02569,16,40.929375,222,0
C02570,19,44.578421052631576,363,0
C02571,9,40.33444444444444,161,1
C02572,15,30.921333333333333,295,1
C02573,19,68.49,160,0
C02574,33,35.198484848484846,354,0
C02575,11,26.13090909090909,136,1
C02576,62,37.15870967741936,411,0
C02577,13,71.04615384615384,178,0
C02578,14,32.945,429,0
C02579,11,46.82181818181818,75,1
C02580,14,52.825714285714284,183,0
C02582,11,44.766363636363636,370,0
C02583,5,119.94000000000001,118,1
C02584,7,88.68571428571428,132,1
C02586,142,58.34640845070423,235,0
C02589,1,45.14,36,1
C02590,38,49.49236842105263,383,1
C02591,63,50.95126984126984,422,0
C02592,3,37.88999999999999,55,1
C02593,23,91.53347826086956,435,0
C02594,5,67.97999999999999,381,1
C02595,28,40.721428571428575,291,0
C02596,7,62.33571428571428,258,1
C02597,18,72.92777777777778,425,0
C02598,17,32.51176470588236,297,0
C02599,23,27.64434782608696,116,1
C02600,7,25.988571428571426,96,1
C02601,10,73.05699999999999,181,1
C02602,8,109.2325,158,1
C02603,26,54.99115384615384,145,1
C02604,26,71.615,308,1
C02605,1,29.19,57,1
C02606,17,37.39588235294118,329,0
C02607,76,58.25407894736843,272,0
C02608,41,53.50487804878048,329,0
C02609,4,68.4675,379,0
C02610,26,56.25884615384616,229,0
C02611,1,25.74,20,1
C02612,12,80.88166666666667,202,1
C02614,13,28.636153846153846,314,0
C02615,17,64.46235294117646,179,0
C02616,83,41.50831325301205,153,0
C02617,20,79.15400000000001,430,1
C02618,16,27.991875,410,0
C02619,8,27.74625,333,1
C02620,7,59.298571428571435,225,1
C02621,2,20.855,90,1
C02622,3,14.333333333333334,193,0
C02623,36,43.5225,359,0
C02624,7,53.88428571428572,62,1
C02625,13,68.40769230769232,305,0
C02626,37,47.12378378378378,287,0
C02627,42,57.96523809523809,116,0
C02628,6,33.37166666666666,176,1
C02629,31,74.94612903225806,236,0
C02630,17,67.70941176470588,269,0
C02631,63,87.47412698412698,357,0
C02632,57,49.95631578947368,312,0
C02633,8,82.16875,257,0
C02634,29,44.472068965517245,252,0
C02635,122,51.592540983606554,308,0
C02636,92,64.60619565217391,263,0
C02637,7,54.83,251,0
C02638,3,55.910000000000004,368,1
C02639,17,54.241764705882346,274,0
C02640,22,38.37045454545454,423,0
C02641,34,72.29882352941176,130,0
C02642,25,49.976400000000005,191,0
C02643,15,41.13333333333333,178,0
C02644,51,94.96784313725489,240,0
C02646,14,52.048571428571435,310,1
C02647,10,34.297000000000004,414,0
C02648,9,99.18555555555555,248,1
C02649,7,55.527142857142856,83,1
C02650,38,64.72315789473684,226,0
C02651,37,85.89540540540541,276,1
C02652,5,25.778,427,1
C02653,30,49.611000000000004,195,0
C02654,12,71.42083333333333,373,1
C02655,182,34.09098901098901,190,0
C02656,18,23.524444444444445,261,0
C02657,3,33.10333333333333,89,1
C02658,83,76.37132530120482,170,0
C02659,14,86.68214285714285,137,0
C02660,18,39.42333333333333,152,0
C02661,3,61.63666666666666,247,1
C02662,27,59.523703703703696,195,0
C02663,11,100.87545454545456,259,1
C02664,25,69.3616,126,0
C02665,5,29.676,203,1
C02666,5,54.714,269,1
C02667,17,21.73294117647059,140,1
C02668,3,6.136666666666667,61,1
C02669,23,26.979565217391308,439,0
C02670,28,44.262499999999996,92,1
C02671,22,47.32545454545455,103,1
C02672,9,39.93555555555556,111,1
C02673,4,34.485,221,0
C02674,34,52.20617647058823,166,0
C02675,10,47.364999999999995,118,1
C02676,30,52.730333333333334,439,0
C02677,44,34.747727272727275,207,0
C02678,35,35.82057142857143,225,1
C02679,11,126.5809090909091,234,0
C02680,14,104.28642857142857,226,1
C02681,2,85.035,140,1
C02682,60,73.01766666666666,185,0
C02683,8,42.565,338,1
C02684,4,42.32,43,1
C02685,44,75.5865909090909,247,0
C02686,6,22.036666666666665,175,1
C02687,30,41.467,301,0
C02688,4,62.7425,352,0
C02689,27,52.50296296296296,416,1
C02690,4,18.2375,75,1
C02691,33,72.3630303030303,141,0
C02692,4,39.105,29,1
C02693,20,104.01199999999999,65,1
C02694,67,85.06597014925373,263,0
C02695,3,62.48,39,1
C02696,11,38.74909090909091,323,0
C02698,40,32.73125,341,0
C02699,9,46.601111111111116,322,0
C02700,67,80.93462686567165,188,0
C02702,9,54.89555555555555,199,1
C02703,1,182.85,2,1
C02704,6,30.238333333333333,324,1
C02705,8,83.28375,256,1
C02706,131,55.191908396946566,167,0
C02707,22,122.78272727272726,393,0
C02708,6,78.12,71,1
C02709,62,36.10306451612903,175,0
C02710,18,24.206666666666667,357,0
C02711,82,43.805975609756096,363,0
C02712,64,89.33703125,153,0
C02713,5,71.308,146,1
C02714,8,41.8925,124,1
C02715,12,65.66,331,1
C02716,13,98.82615384615384,371,0
C02717,13,69.98,220,1
C02718,24,42.6275,388,0
C02719,36,111.44888888888889,198,0
C02720,41,49.49585365853658,287,0
C02722,20,82.976,368,1
C02723,34,50.45529411764706,376,0
C02724,59,67.2693220338983,377,0
C02725,17,65.04,183,0
C02726,147,55.42687074829932,117,0
C02727,23,31.00913043478261,406,0
C02728,14,54.879999999999995,273,0
C02729,6,155.36333333333334,58,1
C02730,11,103.5990909090909,181,0
C02731,57,85.99947368421053,164,0
C02732,17,22.995882352941177,156,0
C02733,18,38.63444444444444,323,1
C02734,27,43.77518518518519,213,0
C02735,12,65.70583333333333,319,0
C02736,22,29.811818181818182,151,0
C02737,6,77.38333333333333,407,1
C02738,29,63.971724137931034,377,0
C02739,22,66.65590909090909,372,0
C02740,20,52.2495,368,0
C02741,2,79.925,92,1
C02742,33,49.265757575757576,223,0
C02743,16,31.453125,149,0
C02744,12,80.58083333333333,329,0
C02745,27,130.30481481481482,226,1
C02746,28,40.80464285714286,117,0
C02747,42,17.549047619047617,210,0
C02748,15,34.40266666666666,285,0
C02749,46,44.435434782608695,216,0
C02750,16,23.87375,210,0
C02751,28,56.84892857142857,369,0
C02752,3,18.59,22,1
C02753,34,64.97176470588235,384,0
C02754,1,43.91,15,1
C02755,42,52.211190476190474,246,0
C02756,5,119.008,120,1
C02757,19,31.041052631578946,411,0
C02758,19,70.03631578947369,118,1
C02759,17,126.02352941176471,238,0
C02760,9,90.55222222222223,141,1
C02761,10,70.475,218,0
C02762,14,57.26357142857143,123,1
C02763,44,97.92090909090908,267,0
C02764,24,96.49874999999999,378,0
C02765,9,55.992222222222225,271,0
C02766,30,58.42033333333333,369,0
C02768,17,48.32470588235294,312,1
C02769,25,60.088,168,0
C02770,4,140.19,61,1
C02771,2,95.775,62,1
C02772,20,82.087,378,1
C02773,20,58.611000000000004,434,0
C02774,2,27.28,6,1
C02775,22,82.15227272727272,240,0
C02776,21,68.63619047619048,305,0
C02777,3,134.97333333333333,347,1
C02779,87,37.96287356321839,242,0
C02780,19,68.33157894736841,336,0
C02781,2,247.185,17,1
C02782,29,55.19103448275862,374,0
C02783,31,43.65774193548388,243,0
C02784,2,34.575,315,1
C02785,11,41.098181818181814,156,1
C02786,7,25.639999999999997,304,1
C02787,23,40.89391304347826,325,0
C02788,38,45.31605263157895,335,0
C02789,42,105.54452380952381,240,0
C02790,27,58.964444444444446,185,0
C02791,5,55.153999999999996,384,1
C02792,6,45.76666666666667,386,0
C02793,9,52.49888888888889,233,1
C02794,2,66.905,36,1
C02795,95,63.961263157894734,327,0
C02796,97,55.10412371134021,299,0
C02797,57,41.247894736842106,272,0
C02798,34,71.67029411764706,289,0
C02799,47,25.031702127659575,143,0
C02800,23,66.05347826086957,150,0
C02801,15,52.55466666666667,416,0
C02802,18,82.20722222222223,361,1
C02803,11,60.11272727272728,166,1
C02804,3,30.97666666666667,120,1
C02805,35,78.86085714285714,285,0
C02806,9,74.95222222222222,259,0
C02808,39,32.34025641025641,434,0
C02810,8,26.845,171,1
C02811,57,51.21333333333333,380,0
C02812,17,31.48294117647059,398,0
C02813,22,76.67363636363636,321,0
C02814,5,52.80800000000001,377,1
C02815,36,65.525,175,0
C02816,41,67.79170731707318,357,0
C02817,15,85.72133333333333,265,0
C02818,4,43.01,106,1
C02819,3,43.10999999999999,15,1
C02820,10,46.991,234,1
C02821,75,72.46093333333333,212,1
C02822,11,44.586363636363636,110,0
C02823,48,43.76500000000001,356,0
C02824,7,66.35857142857142,236,1
C02825,54,89.79555555555555,300,0
C02826,69,33.9491304347826,176,0
C02827,10,30.939,111,1
C02828,3,58.38999999999999,45,1
C02829,26,58.485769230769236,364,1
C02830,34,77.63029411764705,252,0
C02831,13,63.14923076923076,300,0
C02832,155,48.79225806451613,130,0
C02833,3,32.516666666666666,259,1
C02834,17,65.93823529411765,422,0
C02835,63,60.455396825396825,226,0
C02836,14,73.42428571428572,391,1
C02837,43,55.52139534883721,251,0
C02838,54,47.156666666666666,148,0
C02839,34,58.91823529411765,361,0
C02840,26,23.72153846153846,420,1
C02841,22,44.45409090909091,316,0
C02842,13,20.063846153846153,316,1
C02843,2,91.255,22,1
C02844,25,52.4512,327,1
C02845,6,59.75333333333334,243,0
C02846,19,53.99526315789474,360,0
C02847,92,49.66597826086957,328,0
C02848,8,51.9,200,0
C02849,17,40.66882352941177,155,0
C02850,39,47.9825641025641,147,0
C02851,3,22.21666666666667,227,1
C02852,19,70.03473684210526,200,1
C02853,12,31.26,437,0
C02854,7,22.225714285714286,299,0
C02855,3,74.88666666666667,98,1
C02856,40,57.7365,256,0
C02857,23,41.14,135,1
C02858,74,33.866621621621626,443,0
C02859,13,65.77846153846154,193,0
C02860,12,65.17333333333333,377,1
C02861,21,39.640952380952385,379,0
C02862,25,60.722,263,0
C02863,33,35.11424242424243,211,0
C02864,8,59.919999999999995,299,1
C02865,95,90.16494736842105,259,0
C02866,56,95.5307142857143,192,0
C02867,5,39.596,219,0
C02868,4,80.6725,384,0
C02869,5,81.676,310,0
C02870,7,64.32857142857142,320,1
C02871,42,81.46190476190476,282,0
C02872,70,41.63685714285714,436,0
C02873,7,145.64857142857142,191,1
C02874,56,66.78285714285714,172,0
C02875,76,84.38368421052631,182,0
C02876,6,61.04333333333333,360,0
C02877,20,55.867,233,0
C02878,45,34.846666666666664,230,0
C02879,29,74.45241379310345,376,1
C02880,36,68.59972222222223,229,0
C02881,6,41.949999999999996,407,1
C02882,19,125.70736842105264,266,1
C02883,57,107.71596491228071,395,0
C02884,6,64.58166666666666,374,0
C02885,6,3.9133333333333336,362,1
C02886,4,79.03999999999999,226,1
C02887,3,40.75333333333334,89,1
C02888,9,44.75,168,1
C02889,15,48.423333333333325,237,1
C02890,6,91.21833333333332,292,1
C02891,17,37.86764705882353,418,0
C02892,48,50.01624999999999,336,0
C02893,23,23.014347826086958,429,1
C02894,42,46.48380952380952,331,0
C02895,3,43.14666666666667,35,1
C02896,1,58.01,36,1
C02897,10,59.63100000000001,171,1
C02898,13,31.62230769230769,354,1
C02899,25,66.0552,111,0
C02900,23,56.38739130434783,234,0
C02901,99,33.28757575757576,219,0
C02902,40,35.405,195,0
C02903,6,81.87666666666667,110,1
C02904,27,59.589259259259265,236,0
C02905,40,132.166,364,0
C02906,9,61.64111111111111,292,0
C02907,6,36.88,125,0
C02908,12,61.88916666666666,171,0
C02909,6,39.041666666666664,267,0
C02910,2,75.16,82,1
C02911,44,64.30227272727274,144,0
C02912,10,48.202999999999996,376,0
C02913,21,41.70857142857143,160,1
C02914,126,84.46706349206349,159,0
C02915,8,54.10875,330,1
C02916,31,55.049354838709675,258,0
C02917,30,59.318999999999996,434,0
C02918,19,39.28368421052632,413,0
C02919,8,97.72749999999999,157,1
C02920,32,56.3034375,281,0
C02921,13,67.5723076923077,309,1
C02922,15,69.79133333333333,433,0
C02923,15,77.462,144,0
C02924,41,53.77292682926829,325,0
C02925,2,27.2,6,1
C02926,5,74.07199999999999,103,1
C02928,23,48.02173913043478,441,0
C02929,14,21.877857142857145,112,1
C02930,68,47.152499999999996,283,0
C02931,10,32.308,156,0
C02932,41,32.45756097560976,124,0
C02933,4,39.167500000000004,134,1
C02934,128,90.394609375,135,0
C02935,3,53.11000000000001,343,1
C02936,21,112.82904761904761,190,1
C02937,33,43.68242424242424,341,0
C02938,82,39.113414634146345,130,0
C02939,55,62.58145454545455,416,0
C02941,106,65.53009433962264,385,0
C02942,8,40.01625,266,0
C02943,2,31.015,9,1
C02944,47,70.59489361702127,241,0
C02945,30,60.843666666666664,420,0
C02946,15,64.50733333333334,137,0
C02947,4,79.6325,63,1
C02948,7,37.52428571428572,115,1
C02949,7,72.12428571428572,174,1
C02950,3,35.29666666666667,21,1
C02951,18,48.85111111111111,271,0
C02952,2,74.14,139,1
C02953,13,43.10153846153847,181,0
C02954,26,26.855384615384615,196,0
C02955,66,81.07787878787879,371,0
C02956,9,21.113333333333333,307,1
C02957,7,48.00857142857143,262,0
C02958,6,78.23666666666666,249,1
C02959,8,59.435,170,0
C02960,89,49.94438202247191,377,0
C02961,43,47.78395348837209,371,0
C02962,12,38.92166666666667,269,1
C02964,28,59.81642857142857,232,1
C02965,45,58.203111111111106,202,0
C02966,11,68.73272727272727,186,1
C02967,54,67.79277777777777,350,0
C02968,5,97.87,179,1
C02969,6,34.865,337,1
C02970,29,25.09896551724138,346,0
C02971,27,76.29666666666668,421,0
C02972,30,81.73166666666665,284,1
C02973,23,58.223913043478255,250,0
C02974,1,78.78,10,1
C02975,6,50.946666666666665,112,1
C02976,16,120.334375,411,0
C02977,12,72.6975,220,1
C02978,10,37.31699999999999,241,1
C02979,11,58.38727272727272,152,0
C02980,3,67.98333333333333,28,1
C02981,58,55.89086206896552,404,0
C02982,2,68.985,36,1
C02983,14,61.72642857142857,270,1
C02984,51,27.909803921568628,427,0
C02985,22,58.44318181818182,215,0
C02987,21,57.31666666666666,287,1
C02988,3,60.416666666666664,367,1
C02989,20,63.2645,146,0
C02990,39,109.30410256410255,399,1
C02991,10,54.537,140,1
C02992,21,89.50285714285714,126,0
C02993,11,136.22727272727272,386,0
C02994,27,74.2311111111111,416,0
C02995,22,29.252727272727274,168,0
C02996,20,78.978,292,0
C02997,19,31.232105263157894,105,1
C02998,38,60.070263157894736,148,0
C02999,113,47.041858407079644,301,0
C03001,1,26.12,1,1
C03002,1,28.21,1,1
C03010,1,4.73,1,1
C03011,1,50.66,1,1
C03013,1,35.85,1,1
C03014,1,8.09,1,1
C03018,2,71.64,1,1
C03024,1,3.3,1,1
C03026,1,46.09,1,1
C03032,1,90.11,1,1
C03035,1,103.21,1,1
C03036,4,27.267500000000002,57,1
C03038,2,15.355,1,1
C03039,1,133.94,1,1
C03040,1,15.38,1,1
C03041,1,20.59,1,1
C03043,2,24.509999999999998,1,1
C03053,1,41.97,1,1
C03054,1,49.49,1,1
C03056,1,24.57,1,1
C03058,1,7.41,1,1
C03061,1,16.69,1,1
C03062,2,62.575,71,0
C03064,1,29.37,1,1
C03065,1,37.13,1,1
C03066,2,89.16999999999999,71,0
C03067,1,136.53,1,1
C03073,2,32.48,1,1
C03076,1,4.21,1,1
C03083,1,21.17,1,1
C03084,1,66.3,1,1
C03085,2,153.89,68,0
C03096,1,8.64,1,1
C03102,1,64.67,1,1
C03105,1,326.03,1,1
C03107,1,19.12,1,1
C03109,1,51.52,1,1
C03110,1,68.75,1,1
C03112,1,12.25,1,1
C03121,1,11.5,1,1
C03123,1,83.76,1,1
C03127,1,1.98,1,1
C03131,1,53.93,1,1
C03132,1,6.41,1,1
C03134,3,96.93666666666667,56,1
C03141,1,63.49,1,1
C03142,3,92.5,61,0
C03144,1,50.73,1,1
C03145,1,15.03,1,1
C03147,1,84.58,1,1
C03148,1,7.06,1,1
C03150,1,142.8,1,1
C03151,1,15.88,1,1
C03157,1,57.83,1,1
C03163,1,68.58,1,1
C03170,1,87.14,1,1
C03174,1,27.55,1,1
C03175,1,35.06,1,1
C03187,1,18.49,1,1
C03198,1,31.8,1,1
C03201,1,101.86,1,1
C03202,1,62.25,1,1
C03207,1,44.12,1,1
C03213,2,28.8,1,1
C03217,1,115.59,1,1
C03218,2,32.61,1,1
C03221,1,69.99,1,1
C03228,1,130.64,1,1
C03231,1,18.52,1,1
C03232,3,16.473333333333333,50,0
C03233,1,25.0,1,1
C03235,4,45.2575,9,1
C03237,2,33.095,1,1
C03248,1,49.05,1,1
C03257,2,34.975,46,0
C03258,1,12.1,1,1
C03259,1,60.15,1,1
C03263,3,34.25333333333333,45,0
C03266,2,155.875,1,1
C03268,3,28.233333333333334,44,0
C03270,1,23.58,1,1
C03271,1,84.53,1,1
C03283,1,34.92,1,1
C03287,2,126.875,1,1
C03288,1,58.01,1,1
C03291,1,63.25,1,1
C03295,4,51.864999999999995,24,1
C03297,3,80.91666666666667,40,0
C03299,2,216.33,1,1
C03305,3,17.673333333333332,33,1
C03308,1,120.69,1,1
C03312,2,52.61,1,1
C03314,1,82.35,1,1
C03326,1,28.37,1,1
C03327,2,36.965,1,1
C03331,1,90.07,1,1
C03334,1,29.29,1,1
C03337,1,6.48,1,1
C03339,1,41.27,1,1
C03340,1,34.92,1,1
C03347,1,109.88,1,1
C03348,1,10.11,1,1
C03354,1,84.1,1,1
C03357,1,48.15,1,1
C03358,1,29.39,1,1
C03360,2,23.845,31,0
C03363,1,85.3,1,1
C03366,2,7.34,30,0
C03369,1,76.45,1,1
C03372,1,25.72,1,1
C03373,1,45.68,1,1
C03377,1,23.5,1,1
C03380,1,5.03,1,1
C03383,1,183.97,1,1
C03388,1,6.71,1,1
C03392,1,60.38,1,1
C03400,1,157.66,1,1
C03401,1,63.57,1,1
C03407,1,11.06,1,1
C03410,1,19.87,1,1
C03411,1,57.66,1,1
C03413,1,55.71,1,1
C03420,2,35.82,22,0
C03422,1,21.68,1,1
C03423,2,31.619999999999997,1,1
C03424,1,27.3,1,1
C03426,1,67.83,1,1
C03428,1,41.49,1,1
C03429,1,8.68,1,1
C03432,1,13.44,1,1
C03438,2,34.18,1,1
C03445,1,75.15,1,1
C03448,1,45.36,1,1
C03450,1,49.97,1,1
C03452,1,57.38,1,1
C03459,1,177.15,1,1
C03461,2,214.67,1,1
C03463,1,63.37,1,1
C03469,1,78.67,1,1
C03472,5,102.066,16,0
C03476,1,258.65,1,1
C03485,1,50.14,1,1
C03487,1,49.22,1,1
C03491,1,12.32,1,1
C03492,1,18.8,1,1
C03493,2,80.99499999999999,5,1
C03501,1,72.31,1,1
C03511,1,0.71,1,1
C03512,1,109.42,1,1
C03513,2,17.17,1,1
C03516,2,101.53999999999999,9,0
C03521,1,19.07,1,1
C03523,1,22.29,1,1
C03525,1,20.93,1,1
C03528,1,39.42,1,1
C03534,1,27.06,1,1
C03536,1,9.8,1,1
C03541,1,11.5,1,1
C03542,1,14.95,1,1
C03546,1,23.28,1,1
C03556,1,9.75,1,1
C03559,1,9.14,1,1
C03560,1,21.23,1,1
C03561,1,16.84,1,1
C03563,2,36.275,4,0
C03564,1,17.3,1,1
C03570,1,19.43,1,1
C03571,1,3.28,1,1
C03577,1,81.26,1,1
C03578,1,24.61,1,1
C03581,1,79.36,1,1
C03589,1,159.58,1,1
C03590,1,19.09,1,1
C03591,1,54.57,1,1
C03592,1,72.46,1,1
C03594,1,38.31,1,1
C03595,1,93.25,1,1
C03599,1,16.79,1,1
C03605,1,97.33,1,0
C03608,1,222.88,1,0
C03612,1,193.37,1,0
C03622,1,58.23,1,0
C03623,3,59.836666666666666,1,0
C03626,1,222.82,1,0
C03627,1,61.68,1,0
C03635,1,118.81,1,0
C03637,2,30.175,1,0
C03639,1,6.76,1,0
C03642,1,27.14,1,0
C03646,1,55.34,1,0
C03650,1,91.02,1,0
C03651,1,32.41,1,0
C03655,1,46.52,1,0
C03659,1,100.48,1,0
C03663,1,71.94,1,0
C03668,1,12.27,1,0
C03670,1,113.32,1,0
C03679,1,83.9,1,0
C03686,1,187.48,1,0
C03687,1,166.75,1,0
C03688,2,19.775,1,0
C03690,1,91.37,1,0
C03692,2,62.165,1,0
C03694,2,62.504999999999995,1,0
C03695,1,72.94,1,0
C03697,2,33.3,1,0
C03703,1,20.5,1,0
C03707,1,43.24,1,0
C03708,1,12.1,1,0
C03709,2,39.98,1,0
C03710,1,78.17,1,0
C03717,1,36.89,1,0
C03719,1,29.58,1,0
C03720,1,11.8,1,0
C03723,1,124.01,1,0
C03724,1,118.27,1,0
C03727,2,39.89,1,0
C03728,1,46.83,1,0
C03731,1,19.97,1,0
C03734,1,63.24,1,0
C03735,1,77.22,1,0
C03737,1,7.56,1,0
C03742,1,16.84,1,0
C03746,4,81.485,1,0
C03747,2,46.695,1,0
C03750,1,137.0,1,0
C03754,2,62.965,1,0
C03758,1,7.85,1,0
C03760,1,32.15,1,0
C03768,1,61.69,1,0
C03771,1,23.3,1,0
C03778,1,255.22,1,0
C03779,1,9.6,1,0
C03784,1,8.88,1,0
C03786,1,63.42,1,0
C03787,2,85.45500000000001,1,0
C03788,1,39.12,1,0
C03790,1,22.01,1,0
C03791,1,35.95,1,0
C03792,3,75.04666666666667,1,0
C03796,1,137.64,1,0
C03798,1,62.74,1,0
C03801,3,66.98,1,0
C03804,1,14.34,1,0
C03805,1,84.43,1,0
C03806,1,15.89,1,0
C03808,1,29.87,1,0
C03812,1,15.23,1,0
C03813,1,99.15,1,0
C03815,2,110.92,1,0
C03817,3,84.68666666666665,1,0
C03819,1,11.2,1,0
C03824,1,74.9,1,0
C03827,1,3.64,1,0
C03828,1,38.82,1,0
C03839,1,7.31,1,0
C03842,1,14.81,1,0
C03855,1,63.31,1,1
C03858,1,7.7,1,1
C03859,1,285.37,1,1
C03861,1,25.28,1,1
C03862,1,6.89,1,1
C03873,1,51.82,1,1
C03874,1,3.92,1,1
C03876,1,26.48,1,1
C03888,1,71.72,1,1
C03890,1,64.67,1,1
C03894,1,41.38,1,1
C03895,1,47.81,1,1
C03898,1,39.19,1,1
C03900,1,48.7,1,1
C03901,1,55.51,1,1
C03905,1,7.11,1,1
C03922,2,48.135,1,1
C03923,1,4.85,1,1
C03928,1,38.43,1,1
C03930,1,52.38,1,1
C03938,1,111.62,1,1
C03940,1,47.46,1,1
C03943,1,25.98,1,1
C03944,1,85.55,1,1
C03948,1,58.1,1,1
C03956,1,124.44,1,1
C03958,1,35.12,1,1
C03960,1,81.37,1,1
C03961,1,63.8,1,1
C03963,1,12.57,1,1
C03965,1,70.19,1,1
C03970,1,31.81,1,1
C03971,1,131.25,1,1
C03973,1,22.94,1,1
C03974,1,77.07,1,1
C03979,1,38.52,1,1
C03982,1,53.59,1,1
C03984,1,121.13,1,1
C03986,1,24.75,1,1
C03994,1,10.73,1,1
C04001,1,16.2,1,1
C04005,1,4.66,1,1
C04009,2,31.19,1,1
C04010,1,124.14,1,1
C04014,1,43.8,1,1
C04021,1,26.18,1,1
C04029,1,8.47,1,1
C04034,1,47.6,1,1
C04044,1,60.28,1,1
C04046,1,77.66,1,1
C04048,1,25.51,1,1
C04054,1,100.3,1,1
C04057,1,52.54,1,1
C04060,1,6.43,1,1
C04062,1,22.3,1,1
C04071,2,114.435,1,1
C04079,1,158.15,1,1
C04081,1,36.16,1,1
C04085,1,58.98,1,1
C04091,1,363.92,1,1
C04094,2,30.39,1,1
C04095,1,87.89,1,1
C04104,1,9.34,1,1
C04109,1,264.68,1,1
C04117,2,47.82,1,1
C04118,2,81.25999999999999,1,1
C04119,1,19.29,1,1
C04122,1,14.24,1,1
C04126,1,40.11,1,1
C04129,1,45.15,1,1
C04130,1,22.89,1,1
C04134,1,10.24,1,1
C04135,1,108.21,1,1
C04138,1,21.5,1,1
C04142,1,37.02,1,1
C04143,1,2.08,1,1
C04144,1,18.92,1,1
C04146,1,2.8,1,1
C04147,1,32.54,1,1
C04149,1,14.09,1,1
C04150,1,49.07,1,1
C04157,1,49.08,1,1
C04159,1,35.27,1,1
C04162,1,9.41,1,1
C04169,1,107.5,1,1
C04171,1,25.55,1,1
C04172,1,12.16,1,1
C04176,1,23.53,1,1
C04177,1,56.32,1,1
C04181,1,41.11,1,1
C04182,2,56.655,1,1
C04189,1,2.97,1,1
C04192,2,56.305,1,1
C04193,1,36.2,1,1
C04194,1,20.06,1,1
C04197,1,56.73,1,1
C04199,2,64.215,1,1
C04200,1,16.61,1,1
C04202,1,50.5,1,1
C04205,1,135.93,1,1
C04206,1,1.83,1,1
C04208,1,53.72,1,1
C04223,1,69.36,1,1
C04224,1,46.18,1,1
C04226,1,7.4,1,1
C04231,1,66.57,1,1
C04234,1,6.6,1,1
C04236,1,33.06,1,1
C04237,3,56.51,1,1
C04239,1,25.42,1,1
C04240,1,54.33,1,1
C04242,1,6.36,1,1
C04250,2,103.475,1,1
C04251,2,59.894999999999996,1,1
C04253,1,43.67,1,1
C04254,1,18.71,1,1
C04259,1,39.1,1,1
C04264,1,18.88,1,1
C04265,1,53.84,1,1
C04267,1,181.55,1,1
C04272,1,82.15,1,1
C04279,1,12.59,1,1
C04280,1,8.7,1,1
C04286,1,20.14,1,1
C04287,1,9.54,1,1
C04288,1,31.85,1,1
C04289,1,71.87,1,1
C04291,1,9.94,1,1
C04295,1,83.53,1,1
C04297,1,63.66,1,1
C04298,1,6.1,1,1
C04310,1,11.19,1,1
C04317,1,25.32,1,1
C04322,1,8.06,1,1
C04328,1,46.69,1,1
C04329,1,12.44,1,1
C04337,1,59.08,1,1
C04338,1,62.58,1,1
C04341,1,56.17,1,1
C04346,1,208.36,1,1
C04348,1,87.71,1,1
C04350,1,21.15,1,1
C04351,1,128.45,1,1
C04352,1,50.57,1,1
C04354,1,66.2,1,1
C04358,1,84.35,1,1
C04359,1,4.08,1,1
C04361,1,4.69,1,1
C04362,1,34.88,1,1
C04372,1,10.89,1,1
C04378,2,13.030000000000001,1,1
C04379,1,50.17,1,1
C04381,1,151.06,1,1
C04385,1,8.57,1,1
C04389,1,110.33,1,1
C04390,1,80.89,1,1
C04392,1,114.65,1,1
C04394,1,6.57,1,1
C04403,1,6.93,1,1
C04411,1,235.33,1,1
C04415,1,83.37,1,1
C04422,1,363.79,1,1
C04423,1,74.16,1,1
C04424,1,45.88,1,1
C04427,1,26.02,1,1
C04434,1,12.44,1,1
C04441,1,21.68,1,1
C04444,1,116.08,1,1
C04446,1,56.68,1,1
C04449,1,42.92,1,1
C04453,1,145.78,1,1
C04458,1,96.21,1,1
C04462,1,43.4,1,1
C04471,1,63.42,1,1
C04472,1,10.45,1,1
C04474,1,7.79,1,1
C04475,1,17.79,1,1
C04477,1,127.06,1,1
C04478,1,69.93,1,1
C04479,1,11.11,1,1
C04481,1,82.49,1,1
C04486,1,78.62,1,1
C04492,1,4.06,1,1
C04493,1,100.25,1,1
C04495,1,23.57,1,1
C04503,1,77.05,1,1
C04510,1,82.99,1,1
C04512,1,26.88,1,1
C04520,1,55.71,1,1
C04530,1,2.77,1,1
C04531,1,38.91,1,1
